hostname,score,sources,label,level
lgbce.org.uk,4,wikidata,Local Government Boundary Commission for England,central-1
mwcscot.org.uk,4,wikidata,Mental Welfare Commission for Scotland,central-1
nls.uk,4,wikidata,National Library of Scotland,central-1
nms.ac.uk,4,wikidata,National Museums Scotland,central-1
paradescommission.org,4,directory,Parades Commission for Northern Ireland (Executive non-departmental public body),central-1
parolecomni.org.uk,4,wikidata,Parole Commissioners for Northern Ireland,central-1
patscotland.org.uk,4,wikidata,Pensions Appeal Tribunal Scotland,central-1
pensions.gov.scot,4,wikidata,Scottish Public Pensions Agency,central-1
qmscotland.co.uk,4,wikidata,Quality Meat Scotland,central-1
rbge.org.uk,4,wikidata,Royal Botanic Garden Edinburgh,central-1
scottish-land-court.org.uk,4,wikidata,Scottish Land Court,central-1
scottishcanals.co.uk,4,wikidata,Scottish Canals,central-1
scottishfuturestrust.org.uk,4,wikidata,Scottish Futures Trust,central-1
scottishlegalcomplaints.org.uk,4,wikidata,Scottish Legal Complaints Commission,central-1
sepa.org.uk,4,wikidata,Scottish Environment Protection Agency,central-1
sfc.ac.uk,4,wikidata,Scottish Funding Council,central-1
skillsdevelopmentscotland.co.uk,4,wikidata,Skills Development Scotland,central-1
socialsecurity.gov.scot,4,wikidata,Social Security Scotland,central-1
spa.police.uk,4,wikidata,Scottish Police Authority,central-1
sportengland.org,4,directory,Sport England (Executive non-departmental public body),central-1
sportscotland.org.uk,4,wikidata,Sportscotland,central-1
spso.org.uk,4,wikidata,Scottish Public Services Ombudsman,central-1
sqa.org.uk,4,wikidata,Scottish Qualifications Authority,central-1
standardscommissionscotland.org.uk,4,wikidata,Standards Commission for Scotland,central-1
transport.gov.scot,4,wikidata,Transport Scotland,central-1
tsh.scot.nhs.uk,4,wikidata,The State Hospitals Board for Scotland,central-1
zerowastescotland.org.uk,4,wikidata,Zero Waste Scotland,central-1
audit.scot,3,wikidata,Audit Scotland,central-1
audit.wales,3,wikidata,Auditor General for Wales,central-1
bgateway.com,3,wikidata,Business Gateway,central-1
careinspectorate.com,3,wikidata,Care Inspectorate,central-1
cjini.org,3,wikidata,Criminal Justice Inspection Northern Ireland,central-1
communityjustice.scot,3,wikidata,Community Justice Scotland,central-1
consumer.scot,3,wikidata,Consumer Scotland,central-1
counciltaxreductionreview.scot,3,wikidata,Council Tax Reduction Review Panel,central-1
courtofthelordlyon.scot,3,wikidata,Court of the Lord Lyon,central-1
creativescotland.com,3,wikidata,Creative Scotland,central-1
dwqr.scot,3,wikidata,Drinking Water Quality Regulator,central-1
edinburgh.diplo.de,3,wikidata,"Consulate General of Germany, Edinburgh",central-1
environmentalstandards.scot,3,wikidata,Environmental Standards Scotland,central-1
estyn.llyw.cymru,3,wikidata,Estyn,central-1
fiscalcommission.scot,3,wikidata,Scottish Fiscal Commission,central-1
gaidhlig.scot,3,wikidata,Bòrd na Gàidhlig,central-1
generalregulatorychamber.scot,3,wikidata,General Regulatory Chamber,central-1
gig.cymru,3,wikidata,NHS Wales,central-1
gofalcymdeithasol.cymru,3,wikidata,Social Care Wales,central-1
healthandeducationchamber.scot,3,wikidata,Health and Education Chamber,central-1
healthcareimprovementscotland.org,3,wikidata,Healthcare Improvement Scotland,central-1
historicenvironment.scot,3,wikidata,Historic Environment Scotland,central-1
housingandpropertychamber.scot,3,wikidata,Housing and Property Chamber,central-1
ilf.scot,3,wikidata,Independent Living Fund Scotland,central-1
lochlomond-trossachs.org,3,wikidata,Loch Lomond and the Trossachs National Park Authority,central-1
nationalgalleries.org,3,wikidata,National Galleries Scotland,central-1
nature.scot,3,wikidata,NatureScot,central-1
nhs.wales,3,wikidata,NHS Wales,central-1
nhs24.scot,3,wikidata,NHS 24,central-1
nhsnss.org,3,wikidata,NHS National Services Scotland,central-1
pharmacyregulation.org,3,wikidata,General Pharmaceutical Council,central-1
pirc.scot,3,wikidata,Police Investigations and Review Commissioner,central-1
railholdings.scot,3,wikidata,Scottish Rail Holdings,central-1
redress.scot,3,wikidata,Redress Scotland,central-1
revenue.scot,3,wikidata,Revenue Scotland,central-1
rma.scot,3,wikidata,Risk Management Authority,central-1
roadworks.scot,3,wikidata,Scottish Road Works Commissioner,central-1
scottishambulance.com,3,wikidata,Scottish Ambulance Service,central-1
scottishhumanrights.com,3,wikidata,Scottish Human Rights Commission,central-1
scottishparoleboard.scot,3,wikidata,Parole Board for Scotland,central-1
scrp.scot,3,wikidata,School Closure Review Panels,central-1
socialcare.wales,3,wikidata,Social Care Wales,central-1
socialsecuritychamber.scot,3,wikidata,Social Security Chamber,central-1
sssc.uk.com,3,wikidata,Scottish Social Services Council,central-1
taxtribunals.scot,3,wikidata,Tax Chamber,central-1
thebank.scot,3,wikidata,Scottish National Investment Bank,central-1
visitscotland.com,3,wikidata,VisitScotland,central-1
wics.scot,3,wikidata,Water Industry Commission for Scotland,central-1
gmintegratedcare.org.uk,10,wikidata;wikidata;linkgraph,Greater Manchester Health and Social Care Partnership | NHS Greater Manchester Integrated Care Board,local
imb.org.uk,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;directory,HMP Lowdham Grange Independent Monitoring Board | HMP Moorland Closed Independent Monitoring Board | HMP Eastwood Park Independent Monitoring Board | HMP Hull Independent Monitoring Board | HMP Dovegate Independent Monitoring Board | HMP Whitemoor Independent Monitoring Board | HMP Standford Hill Independent Monitoring Board | HMP Coldingley Independent Monitoring Board | HMP Dorchester Independent Monitoring Board | HMP Bullwood Hall Independent Monitoring Board | HMP Holloway Independent Monitoring Board | HMP Rye Hill Independent Monitoring Board | HMP High Down Independent Monitoring Board | HMP Cookham Wood Independent Monitoring Board | HMP Sudbury Independent Monitoring Board | HMP Everthorpe Independent Monitoring Board | HMP New Hall Independent Monitoring Board | HMP Norwich Independent Monitoring Board | HMP Altcourse Independent Monitoring Board | HMP Wandsworth Independent Monitoring Board | HMP Hollesley Bay Independent Monitoring Board | Young Offenders' Institution Feltham Independent Monitoring Board | HMP Lewes Independent Monitoring Board | HMP Camp Hill Independent Monitoring Board | HMP Swaleside Independent Monitoring Board | HMP East Sutton Park Independent Monitoring Board | HMP Reading Independent Monitoring Board | HMP Erlestoke Independent Monitoring Board | HMP Acklington Independent Monitoring Board | HMP Parkhurst Independent Monitoring Board | HMP Styal Independent Monitoring Board | HMP Albany Independent Monitoring Board | HMP Kennet Independent Monitoring Board | HMP Gartree Independent Monitoring Board | HMP Grendon Independent Monitoring Board | HMP Canterbury Independent Monitoring Board | HMP Manchester Independent Monitoring Board | HMP Castington Independent Monitoring Board | HMP Nottingham Independent Monitoring Board | HMP Gloucester Independent Monitoring Board | HMP Prescoed Independent Monitoring Board | HMP Rochester Independent Monitoring Board | HMP Buckley Hall Independent Monitoring Board | HMP Birmingham Independent Monitoring Board | HMP Parc Independent Monitoring Board | HMP Bronzefield Independent Monitoring Board | HMP Brixton Independent Monitoring Board | HMP Wymott Independent Monitoring Board | HMP Liverpool Independent Monitoring Board | HMP Usk Independent Monitoring Board | HMP Pentonville Independent Monitoring Board | HMP Belmarsh Independent Monitoring Board | HMP Winchester Independent Monitoring Board | HMP Askham Grange Independent Monitoring Board | HMP Peterborough Independent Monitoring Board | HMP Doncaster Independent Monitoring Board | HMP Lancaster farms Independent Monitoring Board | HMP Risley Independent Monitoring Board | HMP the Verne Independent Monitoring Board | HMP Brinsford Independent Monitoring Board | HMP Shepton Mallet Independent Monitoring Board | HMP Whatton Independent Monitoring Board | HMP Guys Marsh Independent Monitoring Board | HMP Bedford Independent Monitoring Board | HMP Chelmsford Independent Monitoring Board | HMP Preston Independent Monitoring Board | HMP Bristol Independent Monitoring Board | HMP Blantyre House Independent Monitoring Board | HMP Elmley Independent Monitoring Board | HMP Full Sutton Independent Monitoring Board | HMP Hewell Independent Monitoring Board | HMP Ranby Independent Monitoring Board | HMP Featherstone Independent Monitoring Board | HMP Stocken Independent Monitoring Board | HMP Morton Hall Independent Monitoring Board | HMP Moorland Open Independent Monitoring Board | HMP Cardiff Independent Monitoring Board | HMP Shrewsbury Independent Monitoring Board | HMP Ashwell Independent Monitoring Board | HMP Holme House Independent Monitoring Board | HMP Wellingborough Independent Monitoring Board | HMP Stafford Independent Monitoring Board | HMP Leyhill Independent Monitoring Board | HMP Foston Hall Independent Monitoring Board | HMP Wormwood Scrubs Independent Monitoring Board | HMP Exeter Independent Monitoring Board | HMP North Sea Camp Independent Monitoring Board | HMP Wolds Independent Monitoring Board | HMP Frankland Independent Monitoring Board | HMP Drake Hall Independent Monitoring Board | HMP Edmunds Hill Independent Monitoring Board | HMP Kingston Independent Monitoring Board | HMP the Mount Independent Monitoring Board | HMP Bullingdon Independent Monitoring Board | HMP Wealstun Independent Monitoring Board | HMP Woodhill Independent Monitoring Board | HMP Leicester Independent Monitoring Board | HMP Swansea Independent Monitoring Board | HMP Littlehey Independent Monitoring Board | HMP Highpoint Independent Monitoring Board | HMP Lancaster Castle Independent Monitoring Board | HMP Durham Independent Monitoring Board | HMP Maidstone Independent Monitoring Board | HMP Spring Hill Independent Monitoring Board | HMP Ashfield Independent Monitoring Board | HMP Wakefield Independent Monitoring Board | HMP Blundeston Independent Monitoring Board | HMP Forest Bank Independent Monitoring Board | HMP Wayland Independent Monitoring Board | HMP Leeds Independent Monitoring Board | HMP Long Lartin Independent Monitoring Board | HMP Ford Independent Monitoring Board | HMP Kirkham Independent Monitoring Board | HMP Channings Wood Independent Monitoring Board | HMP Downview Independent Monitoring Board | HMP Dartmoor Independent Monitoring Board | HMP Haverigg Independent Monitoring Board | HMP Send Independent Monitoring Board | HMP Kirklevington Grange Independent Monitoring Board | HMP Lincoln Independent Monitoring Board | HMP Latchmere House Independent Monitoring Board | HMP Garth Independent Monitoring Board,local
nice.org.uk,10,linkgraph;directory,National Institute for Health and Care Excellence (Executive non-departmental public body),local
nationalhighways.co.uk,8,linkgraph;directory,National Highways (Executive non-departmental public body),local
northumberlandnationalpark.org.uk,8,wikidata;directory,Northumberland National Park Authority,local
northyorkmoors.org.uk,8,wikidata;directory,North York Moors National Park Authority,local
yorkshiredales.org.uk,8,wikidata;directory,Yorkshire Dales National Park Authority,local
alderney.gov.gg,7,wikidata;wikidata,States of Alderney,local
ammanfordtc.co.uk,7,wikidata;wikidata,Ammanford Town Council,local
atprestatyn.co.uk,7,wikidata;wikidata,Prestatyn Town Council,local
avonandsomerset.police.uk,7,wikidata;linkgraph,Avon and Somerset Police,local
caerphillytowncouncil.co.uk,7,wikidata;wikidata,Caerphilly Town Council,local
cityoflondon.police.uk,7,wikidata;wikidata,City of London Police | National Fraud Intelligence Bureau,local
equalityhumanrights.com,7,wikidata;directory,Equality and Human Rights Commission,local
falklands.gov.fk,7,wikidata;wikidata;wikidata,"Government of the Falkland Islands | Representative of the Falkland Islands, London",local
gov.im,7,wikidata;wikidata;wikidata,Isle of Man Fire and Rescue Service | Department for Enterprise | Department of Infrastructure,local
gov.ky,7,wikidata;wikidata,Parliament of the Cayman Islands,local
joinedupcarederbyshire.co.uk,7,wikidata;linkgraph,NHS Derby and Derbyshire Integrated Care Board,local
laugharnecorporation.co.uk,7,wikidata;wikidata,Laugharne Corporation,local
menaibridgetowncouncil.co.uk,7,wikidata;wikidata,Menai Bridge Town Council,local
met.police.uk,7,wikidata;linkgraph,Metropolitan Police,local
moldtowncouncil.org.uk,7,wikidata;wikidata,Mold Town Council,local
newcastleemlyntowncouncil.co.uk,7,wikidata;wikidata,Newcastle Emlyn Town Council,local
parliament.bm,7,wikidata;wikidata,House of Assembly of Bermuda | Senate of Bermuda,local
parliament.gi,7,wikidata;wikidata,Parliament of Gibraltar,local
parliament.ms,7,wikidata;wikidata,Legislative Assembly of Montserrat,local
pembstcc.co.uk,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Camrose Community Council | Ambleston Community Council | Martletwy Community Council | Amroth Community Council | Wiston Community Council | Manorbier Community Council | Narberth Town Council | Wolfscastle Community Council | Llawhaden Community Council | Angle Community Council | Burton Community Council,local
rhyltowncouncil.org.uk,7,wikidata;wikidata,Rhyl Town Council,local
stclearstowncouncil.co.uk,7,wikidata;wikidata,St Clears Town Council,local
whitlandtowncouncil.co.uk,7,wikidata;wikidata,Whitland Town Council,local
cyngortrefcaernarfon.llyw.cymru,6,wikidata;wikidata,Caernarfon Royal Town Council,local
llangefni.org,6,wikidata;wikidata,Llangefni Town Council,local
acas.org.uk,5,directory,"Advisory, Conciliation and Arbitration Service (Executive non-departmental public body)",local
bfi.org.uk,5,directory,British Film Institute (Executive non-departmental public body),local
ccw.org.uk,5,directory,Consumer Council for Water (Executive non-departmental public body),local
citb.co.uk,5,directory,Construction Industry Training Board (Executive non-departmental public body),local
covenantfund.org.uk,5,directory,Armed Forces Covenant Fund Trust (Executive non-departmental public body),local
eastwestrail.co.uk,5,directory,East West Railway Company Limited (Executive non-departmental public body),local
ebbsfleetdc.org.uk,5,directory,Ebbsfleet Development Corporation (Executive non-departmental public body),local
ecitb.org.uk,5,directory,Engineering Construction Industry Training Board (Executive non-departmental public body),local
finds.org.uk,5,directory,Treasure Valuation Committee (Advisory non-departmental public body),local
footballregulator.org.uk,5,directory,Independent Football Regulator (Executive non-departmental public body),local
gbcc.org.uk,5,directory,Great Britain-China Centre (Executive non-departmental public body),local
greatercambridge-dc.org.uk,5,directory,Greater Cambridge Development Corporation (Executive non-departmental public body),local
group.sciencemuseum.org.uk,5,directory,Science Museum Group (Executive non-departmental public body),local
horniman.ac.uk,5,directory,Horniman Public Museum and Public Park Trust (Executive non-departmental public body),local
housing-ombudsman.org.uk,5,directory,Housing Ombudsman (Executive non-departmental public body),local
hssib.org.uk,5,directory,Health Services Safety Investigations Body (Executive non-departmental public body),local
ima-citizensrights.org.uk,5,directory,Independent Monitoring Authority for the Citizens’ Rights Agreements (Executive non-departmental public body),local
iwm.org.uk,5,directory,Imperial War Museum (Executive non-departmental public body),local
legalservicesboard.org.uk,5,directory,Legal Services Board (Executive non-departmental public body),local
moneyandpensionsservice.org.uk,5,directory,Money and Pensions Service (Executive non-departmental public body),local
museumofthehome.org.uk,5,directory,Museum of the Home (Executive non-departmental public body),local
nam.ac.uk,5,directory,National Army Museum (Executive non-departmental public body),local
nationalgallery.org.uk,5,directory,National Gallery (Executive non-departmental public body),local
networkrail.co.uk,5,directory,Network Rail (Executive non-departmental public body),local
nhm.ac.uk,5,directory,Natural History Museum (Executive non-departmental public body),local
nhmf.org.uk,5,directory,National Heritage Memorial Fund (Executive non-departmental public body),local
nmrn.org.uk,5,directory,Royal Marines Museum (Sub organisation) | Royal Navy Museums (Executive non-departmental public body),local
npg.org.uk,5,directory,National Portrait Gallery (Executive non-departmental public body),local
obr.uk,5,directory,Office for Budget Responsibility (Executive non-departmental public body),local
rafmuseum.org.uk,5,directory,Royal Air Force Museum (Executive non-departmental public body),local
rmg.co.uk,5,directory,Royal Museums Greenwich (Executive non-departmental public body),local
safetyatsportsgrounds.org.uk,5,directory,Sports Grounds Safety Authority (Executive non-departmental public body),local
salixfinance.co.uk,5,directory,Salix Finance Ltd (Executive non-departmental public body),local
socialmobility.independent-commission.uk,5,directory,Social Mobility Commission (Advisory non-departmental public body),local
tate.org.uk,5,directory,Tate (Executive non-departmental public body),local
theatrestrust.org.uk,5,directory,The Theatres Trust (Advisory non-departmental public body),local
theccc.org.uk,5,directory,Committee on Climate Change (Executive non-departmental public body),local
theipsa.org.uk,5,directory,Independent Parliamentary Standards Authority (Executive non-departmental public body),local
theoep.org.uk,5,directory,Office for Environmental Protection (Executive non-departmental public body),local
tnlcommunityfund.org.uk,5,directory,The National Lottery Community Fund (Executive non-departmental public body),local
transportfocus.org.uk,5,directory,Transport Focus (Executive non-departmental public body),local
ukad.org.uk,5,directory,UK Anti-Doping (Executive non-departmental public body),local
vam.ac.uk,5,directory,Victoria and Albert Museum (Executive non-departmental public body),local
abergele-towncouncil.co.uk,4,wikidata,Abergele Town Council,local
abergelepensarn.co.uk,4,wikidata,Abergele Town Council,local
authority.eryri.gov.wales,4,wikidata,Eryri National Park Authority,local
bargoedtc.org.uk,4,wikidata,Bargoed Town Council,local
beds.police.uk,4,wikidata,Bedfordshire Police,local
birminghamsolihull.icb.nhs.uk,4,wikidata,NHS Birmingham and Solihull Integrated Care Board,local
blackcountry.icb.nhs.uk,4,wikidata,NHS Black Country Integrated Care Board,local
blackwoodtowncouncil.org.uk,4,wikidata,Blackwood Town Council,local
blaenavontowncouncil.co.uk,4,wikidata,Blaenavon Town Council,local
bnssg.icb.nhs.uk,4,wikidata,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",local
bodelwyddan.org.uk,4,wikidata,Bodelwyddan Town Council,local
brecontowncouncil.org.uk,4,wikidata,Brecon Town Council,local
bristolport.co.uk,4,wikidata,Port of Bristol Police,local
britishcouncil.org,4,directory,British Council (Executive non-departmental public body),local
britishmuseum.org,4,directory,British Museum (Executive non-departmental public body),local
brynmawrtc.co.uk,4,wikidata,Brynmawr Town Council,local
buckleytc.org.uk,4,wikidata,Buckley Town Council,local
bucksoxonberksw.icb.nhs.uk,4,wikidata,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",local
builthwellstowncouncil.org.uk,4,wikidata,Builth Wells Town Council,local
caldicottc.org.uk,4,wikidata,Caldicot Town Council,local
chepstow.co.uk,4,wikidata,Chepstow Town Council,local
cios.icb.nhs.uk,4,wikidata,NHS Cornwall and the Isles of Scilly Integrated Care Board,local
cityofelycouncil.org.uk,4,wikidata,City of Ely Council,local
connahs-quay.co.uk,4,wikidata,Connah's Quay Town Council,local
cowesharbourcommission.co.uk,4,wikidata,Cowes Harbour Commission,local
crouchharbour.uk,4,wikidata,Crouch Harbour Authority,local
cyngortrefamlwch.co.uk,4,wikidata,Amlwch Town Council,local
devon.icb.nhs.uk,4,wikidata,NHS Devon Integrated Care Board,local
dunbarharbourtrust.co.uk,4,wikidata,Dunbar Harbour Trust,local
falmouthharbour.co.uk,4,wikidata,Falmouth Harbour Commissioners,local
fishguardgoodwick-tc.gov.wales,4,wikidata,Fishguard & Goodwick Town Council,local
flinttowncouncil.gov.wales,4,wikidata,Flint Town Council,local
foweyharbour.co.uk,4,wikidata,Fowey Harbour Commissioners,local
gov.gg,4,wikidata,Guernsey Fire and Rescue Service,local
gov.je,4,wikidata,Jersey Fire and Rescue Service,local
hantsiow.icb.nhs.uk,4,wikidata,NHS Hampshire and Isle of Wight Integrated Care Board,local
happyhealthylives.uk,4,wikidata,NHS Coventry and Warwickshire Integrated Care Board,local
haverfordwesttown.co.uk,4,wikidata,Haverfordwest Town Council,local
healthwatchbedfordborough.co.uk,4,wikidata,Healthwatch Bedford borough,local
healthwatchcityoflondon.org.uk,4,wikidata,Healthwatch City of London,local
healthwatchpeterborough.co.uk,4,wikidata,Healthwatch Peterborough,local
hha.co.uk,4,wikidata,Harwich Haven Authority,local
icnorthamptonshire.org.uk,4,wikidata,NHS Northamptonshire Integrated Care Board,local
jcpc.uk,4,wikidata,Judicial Committee of the Privy Council,local
kew.org,4,directory,Board of Trustees of the Royal Botanic Gardens Kew (Executive non-departmental public body),local
land-data.org.uk,4,wikidata,Land Data,local
lease-advice.org,4,directory,Leasehold Advisory Service (Executive non-departmental public body),local
leevalleypark.org.uk,4,wikidata,Lee Valley Regional Park Authority,local
ll.dlpa.bru.nihr.ac.uk,4,wikidata,"NIHR Leicester-Loughborough Diet, Lifestyle and Physical Activity Biomedical Research Unit",local
llandrindod.co.uk,4,wikidata,Llandrindod Wells Town Council,local
llanfairfechantowncouncil.co.uk,4,wikidata,Llanfairfechan Town Council,local
llanidloestowncouncil.co.uk,4,wikidata,Llanidloes Town Council,local
mablethorpeandsutton.org.uk,4,wikidata,Mablethorpe and Sutton Town Council,local
marshallscholarship.org,4,directory,Marshall Aid Commemoration Commission (Executive non-departmental public body),local
maryportharbour.co.uk,4,wikidata,Maryport Harbour Authority,local
merseyside.police.uk,4,wikidata,Merseyside Police,local
mhpa.co.uk,4,wikidata,Milford Haven Port Authority,local
milfordhaventowncouncil.co.uk,4,wikidata,Milford Haven Town Council,local
montgomery-wales.co.uk,4,wikidata,Montgomery Town Council,local
needhammarkettc.co.uk,4,wikidata,Needham Market Town Council,local
neston.org.uk,4,wikidata,Neston Town Council,local
new-quaytowncouncil.co.uk,4,wikidata,New Quay Town Council,local
newport-pagnell.org.uk,4,wikidata,Newport Pagnell Town Council,local
newport-pembs.co.uk,4,wikidata,Newport Town Council,local
newportsaloptowncouncil.co.uk,4,wikidata,Newport Town Council,local
newquaycouncil.uk,4,wikidata,Newquay Town Council,local
newtown.org.uk,4,wikidata,Newtown and Llanllwchaiarn Town Council,local
neyland.org.uk,4,wikidata,Neyland Town Council,local
nhssomerset.nhs.uk,4,wikidata,NHS Somerset Integrated Care Board,local
normantontowncouncil.co.uk,4,wikidata,Normanton Town Council,local
northyorkshire.police.uk,4,wikidata,North Yorkshire Police,local
nortononderwent.co.uk,4,wikidata,Norton-on-Derwent Town Council,local
notts.icb.nhs.uk,4,wikidata,NHS Nottingham and Nottinghamshire Integrated Care Board,local
nwtc.org.uk,4,wikidata,North Walsham Town Council,local
pembrokedocktc.org.uk,4,wikidata,Pembroke Dock Town Council,local
pembrokeshirecoast.org.uk,4,wikidata,Pembrokeshire Coast National Park Authority,local
pembroketownguide.org.uk,4,wikidata,Pembroke Town Council,local
pharmacopoeia.com,4,directory,British Pharmacopoeia Commission (Advisory non-departmental public body),local
plymouthport.org.uk,4,wikidata,Cattewater Harbour Commissioners,local
porthcawltowncouncil.co.uk,4,wikidata,Porthcawl Town Council,local
portskillsandsafety.co.uk,4,wikidata,Cromarty Firth Port Authority,local
powys.moderngov.co.uk,4,wikidata,Machynlleth Town Council,local
presteigne.org.uk,4,wikidata,Presteigne and Norton Town Council,local
riscatowncouncil.org.uk,4,wikidata,Risca Town Council,local
royalarmouries.org,4,directory,Royal Armouries Museum (Executive non-departmental public body),local
shotton-tc.co.uk,4,wikidata,Shotton Town Council,local
soane.org,4,directory,Sir John Soane's Museum (Executive non-departmental public body),local
surrey.police.uk,4,wikidata,Surrey Police,local
tenbytowncouncil.co.uk,4,wikidata,Tenby Town Council,local
thenational.academy,4,directory,Oak National Academy (Executive non-departmental public body),local
tkbtc.co.uk,4,wikidata,Towyn and Kinmel Bay Town Council,local
tredegartowncouncil.co.uk,4,wikidata,Tredegar Town Council,local
wallacecollection.org,4,directory,Wallace Collection (Executive non-departmental public body),local
warkworthharbour.co.uk,4,wikidata,Warkworth Harbour Commissioners,local
warwickshire.police.uk,4,wikidata,Warwickshire Police,local
westmercia.police.uk,4,wikidata,West Mercia Police,local
westmidlands.police.uk,4,wikidata,West Midlands Police,local
westyorkshire.icb.nhs.uk,4,wikidata,NHS West Yorkshire Integrated Care Board,local
wfd.org,4,directory,Westminster Foundation for Democracy (Executive non-departmental public body),local
whitehavenhc.org.uk,4,wikidata,Whitehaven Harbour Commissioners,local
wiltshire.police.uk,4,wikidata,Wiltshire Police,local
yealmharbourauthority.co.uk,4,wikidata,River Yealm Harbour Authority,local
aberffraw.cymru,3,wikidata,Aberffraw Community Council,local
aberffraw.wordpress.com,3,wikidata,Aberffraw Community Council,local
bannau.wales,3,wikidata,Bannau Brycheiniog National Park Authority,local
caerwys-town.com,3,wikidata,Caerwys Town Council,local
chirk.info,3,wikidata,Chirk Town Council,local
comisiynyddygymraeg.cymru,3,wikidata,Welsh Language Commissioner,local
